id,num_of_admin_pages,admin_page_duration,num_of_info_pages,info_page_duration,num_of_product_pages,product_page_duration,total_duration,BounceRates,ExitRates,PageValues,closeness_to_holiday,Month,device,internet_browser,Region,user_type,Weekend,A,B,C,D,purchase
4411,5,,0,0.0 minutes,35,539.0 minutes,585,0.005555556,0.011111111,39.15,0,May,2,chrome_89,3,Returning_Visitor,TRUE,c_6,98.9740099,log8080,,1
4412,0,0,0,0.0 minutes,14,340.0 minutes,,0,0.015384615,23.388,0,May,2,,3,Returning_Visitor,TRUE,c_1,115.7104232,log400,,1
4413,1,10.5,0,0.0 minutes,49,1747.125 minutes,,0.027659574,0.048014184,0,0.2,May,2,,1,Returning_Visitor,FALSE,c_4,103.6168791,log_100,,0
4414,1,5,3,40.0 minutes,79,1594.972222 minutes,1639.972222,0,0.015691057,0,0,May,2,chrome_99.1.3,3,Returning_Visitor,TRUE,c_2,78.69143658,log400,,0
4415,9,,0,0.0 minutes,19,1227.0 minutes,1732.5,0,0.017391304,0,0,May,3,chrome_98.0.1,1,Returning_Visitor,FALSE,c_4,98.53561875,log8080,,0
4416,3,138,2,1005.0 minutes,62,2450.435809 minutes,,0.003125,0.012783365,0,0,May,2,chrome_89,4,Returning_Visitor,TRUE,c_4,92.94385285,log_100,,0
4417,1,11.5,0,0.0 minutes,22,683.0524892 minutes,694.5524892,0.02,0.051268674,0,0.6,May,3,browser_3_v13,5,Returning_Visitor,FALSE,c_3,95.24205621,log8080,,0
4418,0,,0,0.0 minutes,2,0.0 minutes,0,0.2,0.2,0,0,May,,chrome_89,2,Returning_Visitor,FALSE,c_3,103.513333,log200,,0
4419,1,94,0,0.0 minutes,10,332.75 minutes,426.75,0,0.02,0,0,May,2,chrome_99.1.4,3,Returning_Visitor,FALSE,c_6,80.74624455,log404,,0
4420,0,0,0,,,68.0 minutes,68,0,0.05,0,0,May,2,chrome_99.1.4,1,Returning_Visitor,FALSE,c_6,103.7994332,log200,,0
4421,0,0,0,0.0 minutes,20,379.4166667 minutes,379.4166667,0.002857143,0.0295,0,1,May,3,chrome_99.1.3,1,Returning_Visitor,TRUE,c_2,95.49264272,log200,,0
4422,6,703.5,,23.0 minutes,26,2259.55 minutes,2986.05,0.001960784,0.015686275,14.388,0,May,1,safari_13,1,Returning_Visitor,FALSE,c_3,98.67541771,log400,,0
4423,0,,0,0.0 minutes,9,193.6666667 minutes,193.6666667,0.007407407,0.047619048,0,1,May,1,browser_8_v15,7,Returning_Visitor,TRUE,c_4,116.7495777,log404,,0
4424,0,0,0,0.0 minutes,47,1580.833333 minutes,1580.833333,0,0.004255319,3.663617021,0.8,May,2,browser_5_v17,3,Returning_Visitor,FALSE,c_2,103.4189715,log8080,,1
4425,0,0,0,0.0 minutes,2,0.0 minutes,0,0.2,0.2,0,0,May,3,chrome_90.1.7,9,Returning_Visitor,FALSE,c_13,104.4088348,log200,,0
4426,0,0,0,0.0 minutes,4,46.0 minutes,46,0,0.05,0,0,May,1,safari_15,7,Returning_Visitor,FALSE,c_2,112.2324384,log404,,0
4427,0,0,0,0.0 minutes,3,63.0 minutes,,0,0.066666667,0,0.8,May,1,safari_13,9,Returning_Visitor,FALSE,,105.136395,log400,,0
4428,4,104,0,0.0 minutes,33,777.3666667 minutes,,0.006451613,0.012903226,0,0,May,3,chrome_90.1.7,3,Returning_Visitor,FALSE,c_6,96.52866261,log202,,0
4429,3,137,4,219.0 minutes,22,,,0.007142857,0.028571429,29.90282143,0.2,May,2,chrome_89,9,New_Visitor,FALSE,c_2,107.5855279,log400,,1
4430,3,101,0,0.0 minutes,17,300.6666667 minutes,,0,0.0125,0,0,May,1,browser_8_v11,1,New_Visitor,FALSE,c_2,96.11571137,log200,,0
4431,15,189.2142857,8,261.0 minutes,97,1871.788041 minutes,,0.002252252,0.010302067,2.904177177,0,May,2,chrome_90.1.7,4,Returning_Visitor,FALSE,c_2,85.22359851,log_100,,0
4432,4,86.6,0,0.0 minutes,12,193.75 minutes,280.35,0.008888889,0.016666667,0,0,May,1,chrome_99.1.4,3,Returning_Visitor,FALSE,c_5,95.97730884,log_100,,0
4433,1,53,0,0.0 minutes,19,1007.9 minutes,1060.9,0,0.005555556,0,0,May,1,safari_15,3,New_Visitor,FALSE,c_4,113.9563637,log_100,,0
4434,0,0,1,41.0 minutes,45,1754.0 minutes,,0,0.014534161,7.880478261,0,May,3,chrome_98.0.1,3,Returning_Visitor,TRUE,,101.0574724,log400,,0
4435,0,0,1,28.0 minutes,12,276.0 minutes,304,0,0.008333333,0,0,May,4,browser_5_v13,9,New_Visitor,FALSE,c_2,92.57050857,log202,,0
4436,4,183,3,48.0 minutes,34,2141.4 minutes,,0.005405405,0.021621622,0,0,May,2,chrome_90.1.7,1,Returning_Visitor,TRUE,c_4,108.5800758,log202,,0
4437,,0,1,0.0 minutes,35,1742.883333 minutes,1742.883333,0.011428571,0.041142857,0,0,May,2,,1,Returning_Visitor,FALSE,c_4,86.32250813,log_100,,0
4438,0,0,0,0.0 minutes,,216.0 minutes,216,0.018181818,0.036363636,0,0,May,2,browser_5_v8,1,Returning_Visitor,FALSE,c_1,113.0124192,log8080,,0
4439,0,0,0,0.0 minutes,7,277.0 minutes,,0,0.042857143,0,0.2,May,2,chrome_90.1.7,3,Returning_Visitor,FALSE,c_4,110.7910462,log202,,0
4440,0,0,0,0.0 minutes,8,85.5 minutes,,0.075,0.1,0,0,May,2,chrome_99.1.3,1,Returning_Visitor,FALSE,c_1,105.3508687,log400,,0
4441,0,0,0,0.0 minutes,,89.5 minutes,,0.15,0.158333333,0,0.8,May,3,chrome_99.1.3,1,Returning_Visitor,FALSE,c_3,112.3353936,log400,,0
4442,0,0,0,0.0 minutes,8,,359,0,0.075,0,0.4,May,1,safari_14,3,Returning_Visitor,FALSE,c_3,89.71637271,log202,,0
4443,0,0,0,,16,1061.0 minutes,,0,0.025,0,,May,2,edge_99.0.1150.46,1,Returning_Visitor,FALSE,c_3,95.04726796,log200,,0
4444,0,0,0,0.0 minutes,5,274.0 minutes,,0.04,0.08,0,0,May,3,browser_3_v8,1,Returning_Visitor,FALSE,c_3,93.59418802,log202,,0
4445,0,0,0,0.0 minutes,37,987.5 minutes,987.5,0.005555556,0.011111111,40.87111111,0,May,2,browser_10_v17,3,Returning_Visitor,FALSE,c_4,92.22473051,log400,,1
4446,0,0,0,0.0 minutes,2,0.0 minutes,,0.2,0.2,0,0,May,,safari_14,1,Returning_Visitor,FALSE,c_3,109.1212396,log_100,,0
4447,5,52.5,0,0.0 minutes,7,415.5 minutes,,0,0.016666667,0,0,May,2,chrome_90.1.7,1,New_Visitor,FALSE,c_4,109.7955798,log400,,0
4448,0,0,,0.0 minutes,10,326.6666667 minutes,,0,0.045454545,0,0,May,1,safari_15,4,Returning_Visitor,TRUE,c_1,98.02132037,log_100,,0
4449,10,200.5833333,1,86.0 minutes,65,1476.5 minutes,,0.040096618,0.059661836,1.680318841,0.8,May,2,browser_6_v15,5,Returning_Visitor,FALSE,c_1,92.55473537,log8080,,0
4450,,39,0,0.0 minutes,18,314.8333333 minutes,353.8333333,0,0.005882353,0,0,May,2,chrome_90.1.7,7,Returning_Visitor,TRUE,c_4,86.6925581,log_100,,0
4451,6,312,1,11.0 minutes,92,2710.570238 minutes,3033.570238,0.016842105,0.026417863,0,0.6,May,2,chrome_80,4,Returning_Visitor,FALSE,c_3,103.2481348,log202,,0
4452,0,0,0,0.0 minutes,6,64.33333333 minutes,64.33333333,0,0.006666667,0,0.8,May,2,,1,Returning_Visitor,FALSE,c_1,92.65554521,log404,,0
4453,2,30.5,2,18.0 minutes,15,1518.097619 minutes,1566.597619,0,0.031764706,31.75764706,0,May,2,chrome_98.0.1,8,Returning_Visitor,FALSE,c_2,98.47226123,log202,,1
4454,1,10,2,,22,367.3761905 minutes,411.3761905,0,0.011038961,0,0,May,1,safari_15.2,4,Returning_Visitor,TRUE,c_6,96.42799882,log_100,,0
4455,3,14,,0.0 minutes,30,513.9404762 minutes,527.9404762,0,0.01,62.866,0,May,2,chrome_98.0.1,4,Returning_Visitor,FALSE,c_13,100.4209304,log400,,0
4456,0,0,0,0.0 minutes,42,1349.25 minutes,,0,0.004065041,0,0,May,1,safari_15.4,6,Returning_Visitor,TRUE,c_4,86.55936738,log200,,0
4457,2,8.5,0,0.0 minutes,45,,856.7051282,0.004347826,0.022463768,0,0,May,4,safari_15.4,1,Returning_Visitor,TRUE,c_1,88.12770342,log200,,0
4458,0,0,,0.0 minutes,25,375.6 minutes,,0,0.004,0,0.4,May,2,chrome_90.1.7,1,Returning_Visitor,FALSE,c_4,92.70182699,log8080,,0
4459,2,44,0,0.0 minutes,44,724.3166667 minutes,,0,0.011363636,19.21218939,0,May,2,,3,Returning_Visitor,FALSE,c_2,93.07429905,log200,,1
4460,5,80,0,0.0 minutes,29,957.6666667 minutes,,0,0.001785714,0,0,May,2,edge_96.0.1054.72,1,New_Visitor,FALSE,,112.560882,log8080,,0
4461,0,0,3,83.0 minutes,18,511.5 minutes,594.5,0.00952381,0.028571429,0,0,May,2,chrome_89,6,Returning_Visitor,FALSE,c_1,94.5589711,log202,,0
4462,7,204.3875,4,187.0 minutes,61,776.4138158 minutes,,0.015104167,0.016153274,0,0,May,3,chrome_99.1.3,6,Returning_Visitor,FALSE,c_3,98.70422678,log404,,0
4463,1,19,0,0.0 minutes,29,605.6722222 minutes,624.6722222,0.003448276,0.025517241,0,0.8,May,3,chrome_89,3,Returning_Visitor,FALSE,c_6,89.2963641,log_100,,0
4464,0,0,,0.0 minutes,26,2351.7 minutes,2351.7,0.008,0.034666667,0,0,May,2,browser_6_v11,8,Returning_Visitor,FALSE,c_3,101.4741551,log400,,0
4465,0,0,0,0.0 minutes,7,116.5 minutes,116.5,0.028571429,0.057142857,0,0,May,1,safari_15.2,3,Returning_Visitor,TRUE,c_3,89.19060762,log8080,,0
4466,1,11,0,0.0 minutes,4,1145.0 minutes,,0.05,0.1,0,0.2,May,2,,3,Returning_Visitor,FALSE,c_13,99.49187318,log8080,,0
4467,0,0,0,0.0 minutes,39,3413.833333 minutes,,0.005128205,0.028205128,0,0.4,May,4,safari_14,9,Returning_Visitor,FALSE,,99.85772024,log404,,0
4468,2,29,1,0.0 minutes,9,536.0 minutes,565,0,0.018181818,37.51854545,0,May,2,chrome_89,3,New_Visitor,FALSE,c_4,102.2122437,log400,,1
4469,1,30,3,16.5 minutes,99,3072.305403 minutes,,0.001960784,0.020506536,7.300656863,0,May,2,chrome_98.0.1,1,Returning_Visitor,TRUE,c_1,100.2097695,log202,,0
4470,,20,0,0.0 minutes,21,2179.666667 minutes,2199.666667,0,0.002105263,0,0,May,2,chrome_89,1,Returning_Visitor,TRUE,c_2,97.42307881,log400,,0
4471,9,181,,302.0 minutes,22,382.4902597 minutes,,0,,0,0,,,,5,Returning_Visitor,,,104.556941,,,0
4472,0,0,0,0.0 minutes,2,0.0 minutes,0,0.2,0.2,0,0.8,May,3,chrome_80,1,Returning_Visitor,FALSE,c_13,99.19624381,log404,,0
4473,0,0,0,0.0 minutes,5,112.0 minutes,,0,0.02,0,0,May,2,chrome_90.1.7,4,Returning_Visitor,TRUE,c_1,91.40795368,log404,,0
4474,,16,1,29.0 minutes,19,,1128.690476,0.016,0.024884615,19.3154,0,May,3,chrome_99.1.4,1,Returning_Visitor,FALSE,c_2,105.800375,log202,,0
4475,4,64.25,1,282.0 minutes,18,720.75 minutes,,0,0.003508772,0,0,May,2,chrome_80,1,New_Visitor,FALSE,c_2,90.55573675,log200,,0
4476,0,0,0,0.0 minutes,20,680.0 minutes,,0.02,0.058333333,0,0.6,May,2,,2,Returning_Visitor,FALSE,c_3,105.389251,log200,,0
4477,0,0,0,0.0 minutes,13,739.8333333 minutes,739.8333333,0.007692308,0.028461538,0,0,May,3,browser_3_v9,1,Returning_Visitor,FALSE,c_3,99.44231689,log400,,0
4478,0,0,0,0.0 minutes,1,0.0 minutes,0,0.2,0.2,0,0.2,May,2,browser_5_v8,1,Returning_Visitor,FALSE,c_3,95.77761406,log404,,0
4479,0,0,0,0.0 minutes,1,0.0 minutes,,0.2,0.2,0,0,May,1,safari_15.4,1,Returning_Visitor,TRUE,c_15,107.777207,log200,,0
4480,6,79.5,1,19.0 minutes,11,314.25 minutes,412.75,0,0.003333333,0,0,May,2,chrome_99.1.3,1,New_Visitor,TRUE,c_2,86.9593849,log202,,0
4481,0,0,0,0.0 minutes,2,32.0 minutes,32,0,0.1,0,,May,1,safari_15,1,Returning_Visitor,FALSE,c_3,100.0066858,log200,6.25498979,0
4482,7,215.2,0,0.0 minutes,119,4749.240385 minutes,4964.440385,0.015772358,0.031811847,1.164075388,0.8,May,3,chrome_90.1.7,6,Returning_Visitor,FALSE,c_6,94.64334419,log200,,0
4483,,62.14285714,0,0.0 minutes,23,1046.916667 minutes,,0,0.004347826,17.37391304,0,May,2,chrome_98.0.1,7,Returning_Visitor,TRUE,c_1,93.79003061,log_100,,1
4484,0,0,0,0.0 minutes,18,1748.0 minutes,1748,0.047058824,0.064705882,0,0,May,1,safari_15.2,1,Returning_Visitor,FALSE,c_3,93.26999644,log200,,0
4485,1,53,0,0.0 minutes,10,1331.0 minutes,1384,0,0.022222222,49.388,0,May,2,chrome_80,1,Returning_Visitor,TRUE,c_4,100.1231034,log200,,1
4486,6,210.5,0,0.0 minutes,26,549.55 minutes,,0.017241379,0.032758621,0,0,May,3,chrome_99.1.3,1,Returning_Visitor,TRUE,c_11,92.14997534,log400,,0
4487,0,,0,0.0 minutes,2,7.0 minutes,,0.05,0.15,0,0.2,May,2,chrome_89,7,Returning_Visitor,FALSE,c_4,97.49145776,log404,,0
4488,0,0,,,13,734.0 minutes,,0,0.0375,0,0,May,1,safari_15.2,1,Returning_Visitor,FALSE,c_3,94.0213224,log8080,,0
4489,0,0,0,0.0 minutes,22,662.6666667 minutes,662.6666667,0.011363636,0.042651515,0,0.4,May,2,chrome_90.1.7,4,Returning_Visitor,FALSE,c_2,108.5789959,log_100,,0
4490,0,0,0,0.0 minutes,23,383.0 minutes,383,0.031818182,0.047575758,0,,May,1,safari_15,1,Returning_Visitor,TRUE,c_4,96.87773915,log202,,0
4491,0,0,0,0.0 minutes,1,0.0 minutes,0,0.2,0.2,0,0,May,1,safari_15,3,Returning_Visitor,FALSE,c_15,93.36489889,log404,,0
4492,3,30.25,0,0.0 minutes,21,327.2666667 minutes,,0.017391304,0.02826087,68.85704348,0,May,2,chrome_90.1.7,1,Returning_Visitor,FALSE,c_3,95.28880155,log8080,,1
4493,5,181.3333333,0,0.0 minutes,42,792.6666667 minutes,974,0,0.001626016,113.1512195,0,May,2,chrome_99.1.4,1,New_Visitor,TRUE,,112.3822899,log200,,1
4494,0,0,0,0.0 minutes,4,7.0 minutes,,0.1,0.15,0,0,May,2,browser_5_v19,8,Returning_Visitor,FALSE,c_1,105.4469814,log202,,0
4495,0,0,0,0.0 minutes,1,0.0 minutes,0,0.2,0.2,0,0.4,May,1,safari_15.4,3,Returning_Visitor,FALSE,c_3,109.6222841,log202,4.279480848,0
4496,0,,0,0.0 minutes,8,111.0 minutes,111,0.1,0.125,0,0.8,May,2,chrome_99.1.3,4,Returning_Visitor,FALSE,c_13,93.8590572,log8080,,0
4497,0,0,1,226.0 minutes,19,797.1666667 minutes,1023.166667,0,0.014035088,0,0,May,3,browser_3_v19,6,Returning_Visitor,TRUE,c_4,104.4069592,log8080,,0
4498,0,0,0,0.0 minutes,17,465.6666667 minutes,,0,0.005098039,0,0,May,3,,1,Returning_Visitor,FALSE,c_2,85.76228199,log202,,0
4499,2,59,1,94.0 minutes,21,1449.0 minutes,,0,0.022727273,53.66290909,0,May,1,,6,Returning_Visitor,FALSE,c_3,105.8934362,log_100,,1
4500,0,0,0,0.0 minutes,12,234.0 minutes,,0.015384615,0.053846154,0,0,May,2,chrome_90.1.7,4,Returning_Visitor,TRUE,c_14,92.07597863,log_100,,0
4501,3,55,0,0.0 minutes,18,376.5 minutes,431.5,0.021052632,0.040350877,0,0.4,May,4,chrome_98.0.1,3,Returning_Visitor,FALSE,c_11,99.27367654,log8080,,0
4502,0,0,0,0.0 minutes,2,121.0 minutes,121,0,0.05,0,,May,3,chrome_90.1.7,1,Returning_Visitor,FALSE,c_3,121.2311652,log200,,0
4503,10,183.75,1,15.0 minutes,70,2860.5 minutes,,0.009876543,0.025308642,8.488518519,0,May,4,safari_14.1,4,Returning_Visitor,TRUE,c_3,94.22253682,log200,,0
4504,1,7,0,0.0 minutes,15,430.5 minutes,437.5,0,0.019047619,0,0,May,2,edge_96.0.1054.72,7,Returning_Visitor,FALSE,c_2,117.2360751,log8080,3.141657182,0
4505,1,10,0,0.0 minutes,11,1066.0 minutes,,0.02,0.04,0,0,May,,chrome_80,1,Returning_Visitor,TRUE,c_2,86.28216239,log_100,,0
4506,0,0,0,0.0 minutes,4,107.0 minutes,107,0,0.05,0,0.8,May,2,browser_5_v13,3,Returning_Visitor,FALSE,c_2,103.8220395,log202,,0
4507,0,0,,0.0 minutes,9,462.5 minutes,,0.075,0.0875,0,0,May,1,safari_13.1,3,Returning_Visitor,FALSE,,99.06248639,log8080,,0
4508,0,0,0,0.0 minutes,6,132.0 minutes,132,0,0.033333333,0,0,May,4,safari_13,3,New_Visitor,FALSE,c_5,88.06702397,log400,,0
4509,0,0,0,0.0 minutes,19,172.1111111 minutes,172.1111111,0.042105263,0.051929825,0,1,May,3,chrome_90.1.7,1,Returning_Visitor,TRUE,c_3,103.9545152,log202,,0
4510,0,0,0,0.0 minutes,23,195.6666667 minutes,,0.05,0.086363636,0,0.4,May,4,safari_13,1,Returning_Visitor,FALSE,c_3,95.27091377,log404,,0
4511,0,0,0,0.0 minutes,4,992.0 minutes,,0,0.05,0,0.2,May,2,chrome_80,4,Returning_Visitor,FALSE,c_13,111.7046161,log_100,,0
4512,0,0,0,0.0 minutes,7,63.0 minutes,63,0.028571429,0.057142857,0,0.6,May,2,chrome_80,4,New_Visitor,FALSE,c_13,104.0600402,log_100,,0
4513,0,,0,0.0 minutes,17,526.8333333 minutes,,0,0.055882353,0,0,May,2,chrome_98.0.1,2,Returning_Visitor,TRUE,c_4,121.382195,log202,,0
4514,0,0,0,0.0 minutes,2,73.0 minutes,73,0,0.05,0,,May,1,safari_15.4,1,Returning_Visitor,FALSE,c_3,106.635232,log404,,0
4515,1,115,0,0.0 minutes,48,1129.214286 minutes,,0.008163265,0.010945092,0,0,May,1,safari_13,2,Returning_Visitor,FALSE,c_1,80.34579839,log8080,,0
4516,0,0,0,0.0 minutes,11,272.0 minutes,272,0,0.016666667,0,0.8,May,2,chrome_98.0.1,4,Returning_Visitor,FALSE,c_4,98.21755623,log400,,0
4517,0,0,0,0.0 minutes,26,2676.0 minutes,2676,0.030769231,0.04556213,0,0.6,May,2,,2,Returning_Visitor,FALSE,c_6,84.51832045,log202,,0
4518,0,0,0,0.0 minutes,1,68.0 minutes,68,0,0.1,0,0,May,2,chrome_98.0.1,3,Returning_Visitor,FALSE,c_2,96.97792672,log_100,4.989963804,0
4519,1,6,0,0.0 minutes,61,,3551.19127,0.008954009,0.057518519,0,0.6,May,2,chrome_80,4,Returning_Visitor,FALSE,c_2,100.589944,log202,,0
4520,0,0,0,0.0 minutes,17,315.0 minutes,,0.004166667,0.020625,0,0.2,May,2,chrome_99.1.4,3,Returning_Visitor,FALSE,c_4,101.9997469,log200,,0
4521,5,71.66666667,1,4.0 minutes,59,1702.369048 minutes,1778.035715,0.00078125,0.009867424,6.560625,0,May,2,chrome_90.1.7,6,Returning_Visitor,FALSE,c_1,109.0650468,log400,,1
4522,5,53.5,,0.0 minutes,57,2874.966667 minutes,2928.466667,0.003278689,0.016721311,0,0,May,2,chrome_80,1,Returning_Visitor,FALSE,c_4,100.4078295,log8080,,0
4523,0,0,0,0.0 minutes,,102.0 minutes,,0,0.033333333,0,0,May,2,chrome_80,1,Returning_Visitor,FALSE,c_3,98.46980581,log200,,0
4524,4,63.6,0,0.0 minutes,27,459.9636364 minutes,523.5636364,0.007407407,0.033950617,0,0,May,1,safari_14,1,Returning_Visitor,TRUE,c_3,112.8543583,log400,,0
4525,1,77,0,0.0 minutes,22,710.6666667 minutes,787.6666667,0,0.002173913,0,0,May,2,edge_99.0.1150.46,3,Returning_Visitor,FALSE,c_4,102.6548954,log202,,0
4526,0,0,0,0.0 minutes,1,0.0 minutes,,0.2,0.2,0,0,May,2,chrome_89,9,Returning_Visitor,FALSE,c_4,90.85105031,log404,,0
4527,1,30,1,0.0 minutes,38,821.1666667 minutes,,0.021052632,0.049475963,0,0.8,May,3,chrome_89,3,Returning_Visitor,FALSE,c_4,93.22459126,log400,,0
4528,0,0,0,0.0 minutes,3,34.0 minutes,34,0,0.066666667,0,0,May,2,chrome_99.1.3,3,Returning_Visitor,FALSE,c_1,107.1101476,log8080,,0
4529,0,0,0,0.0 minutes,2,96.0 minutes,,0,0.1,0,,May,2,browser_7_v11,4,Returning_Visitor,FALSE,c_3,96.95376292,log8080,,0
4530,0,0,0,0.0 minutes,3,69.0 minutes,,0,0.066666667,0,1,May,3,chrome_90.1.7,1,Returning_Visitor,TRUE,c_20_14,91.67592116,log400,,0
4531,0,0,0,0.0 minutes,14,128.5 minutes,128.5,0.071428571,0.114285714,0,1,May,3,chrome_99.1.4,1,Returning_Visitor,TRUE,c_13,110.9778334,log404,,0
4532,0,0,0,0.0 minutes,3,45.0 minutes,45,0,0.066666667,0,0,May,2,browser_5_v19,1,Returning_Visitor,FALSE,c_3,105.8250737,log400,,0
4533,0,0,0,0.0 minutes,9,110.5 minutes,,0,0.05,0,0.6,May,2,edge_96.0.1054.75,6,Returning_Visitor,FALSE,,89.36205932,log_100,,0
4534,9,443.2916667,,0.0 minutes,74,3615.889239 minutes,,0.007028112,0.016930138,1.119759036,0.8,May,2,chrome_99.1.3,3,Returning_Visitor,FALSE,c_1,116.2693285,log200,,0
4535,1,32.75,1,11.0 minutes,43,2949.55 minutes,2993.3,0.015909091,0.027164502,0,0.8,May,3,chrome_80,1,Returning_Visitor,FALSE,c_13,89.36681554,log8080,,0
4536,1,107,0,0.0 minutes,27,839.6666667 minutes,,0.021428571,0.036666667,0,0.4,May,3,chrome_90.1.7,3,Returning_Visitor,FALSE,c_13,103.6149351,log_100,,0
4537,0,0,0,0.0 minutes,5,70.0 minutes,70,0.04,0.12,0,0,May,1,safari_13,1,Returning_Visitor,FALSE,c_3,106.2311346,log202,,0
4538,0,0,0,0.0 minutes,16,,,0,0.03125,22.319125,0,May,,safari_13.1,4,Returning_Visitor,TRUE,c_4,87.75123001,log404,,0
4539,2,51,2,99.5 minutes,35,1475.266667 minutes,1625.766667,0.006944444,0.024867725,27.44491667,0,May,2,edge_96.0.1054.72,2,Returning_Visitor,TRUE,c_4,114.6063052,log200,,1
4540,0,0,0,0.0 minutes,57,1384.5 minutes,,0.010344828,0.034482759,0,0,May,2,chrome_89,3,Returning_Visitor,FALSE,c_13,129.3761153,log202,,0
4541,0,0,0,0.0 minutes,38,2101.733333 minutes,2101.733333,0.010526316,0.028070175,0,0.8,May,2,chrome_99.1.3,3,Returning_Visitor,FALSE,c_1,88.74797393,log400,,0
4542,0,0,0,0.0 minutes,5,156.0 minutes,,0.06,0.1,0,0,May,1,safari_14,1,Returning_Visitor,TRUE,c_4,97.40904115,log404,,0
4543,4,53,0,0.0 minutes,70,2720.7 minutes,2773.7,0.017506494,0.031513142,4.858842857,0,May,3,chrome_98.0.1,1,Returning_Visitor,TRUE,c_13,86.78032556,log_100,,0
4544,7,48.5,0,0.0 minutes,9,116.6666667 minutes,165.1666667,0,0.006666667,0,0.4,May,2,chrome_98.0.1,1,Returning_Visitor,FALSE,c_1,100.9771903,log400,,0
4545,1,2,0,0.0 minutes,118,4541.925 minutes,4543.925,0.013114754,0.031399948,0,0.4,May,2,chrome_80,1,Returning_Visitor,FALSE,c_20_27,119.1855659,log404,,0
4546,3,44,0,0.0 minutes,10,355.0 minutes,399,0,0.016666667,0,0,May,2,chrome_98.0.1,1,New_Visitor,FALSE,,99.18398916,log404,,0
4547,0,0,0,0.0 minutes,34,1014.833333 minutes,,0.011764706,0.048529412,0,0.4,May,2,chrome_90.1.7,2,Returning_Visitor,FALSE,c_13,93.88683853,log404,,0
4548,0,0,0,0.0 minutes,24,182.4166667 minutes,182.4166667,0,0.0375,0,,May,2,chrome_90.1.7,9,Returning_Visitor,TRUE,c_2,102.7300872,log400,,0
4549,0,0,0,0.0 minutes,6,122.5 minutes,122.5,0.011111111,0.077777778,0,0.2,May,2,browser_6_v17,6,Returning_Visitor,FALSE,c_4,83.41658812,log404,,0
4550,0,,0,0.0 minutes,3,278.0 minutes,278,,0.066666667,0,,,1,safari_14,,Returning_Visitor,,,106.5836853,,,0
4551,0,0,0,0.0 minutes,5,197.0 minutes,197,0,0.06,0,0,May,2,chrome_99.1.4,7,Returning_Visitor,TRUE,c_3,101.4556198,log400,,0
4552,2,121,0,0.0 minutes,30,1906.47619 minutes,2027.47619,0.011494253,0.024931582,0,0,May,2,edge_99.0.1150.46,3,Returning_Visitor,FALSE,c_2,98.45926495,log404,,0
4553,2,26.66666667,0,0.0 minutes,20,819.2715686 minutes,,0.007972028,0.043864469,0,0,May,2,chrome_99.1.3,1,Returning_Visitor,TRUE,c_2,86.25034914,log400,,0
4554,0,0,0,0.0 minutes,18,328.3214286 minutes,328.3214286,0,0.004419192,0,0.2,May,3,chrome_99.1.4,3,Returning_Visitor,FALSE,c_6,99.82375727,log_100,,0
4555,0,0,0,,1,0.0 minutes,,0.2,0.2,0,0,May,1,safari_13,3,Returning_Visitor,FALSE,c_3,98.8360457,log202,,0
4556,0,0,,0.0 minutes,6,34.33333333 minutes,34.33333333,0.033333333,0.05,0,0.6,May,2,chrome_98.0.1,2,Returning_Visitor,FALSE,c_3,95.73872148,log202,,0
4557,0,,0,0.0 minutes,12,70.0 minutes,70,0.15,0.166666667,0,0.4,May,1,,3,Returning_Visitor,FALSE,c_3,101.2531446,log200,,0
4558,0,0,0,0.0 minutes,21,436.8125 minutes,436.8125,0.001904762,0.028338002,0,0.4,May,2,chrome_98.0.1,4,Returning_Visitor,FALSE,c_2,117.3722213,log404,,0
4559,0,0,1,110.0 minutes,,402.3333333 minutes,512.3333333,0.028571429,0.052154195,0,0.6,May,2,chrome_99.1.4,3,Returning_Visitor,FALSE,c_13,93.32574064,log_100,,0
4560,4,200.5238095,0,0.0 minutes,36,1934.990476 minutes,2135.514286,0.042083333,0.043815476,0,1,May,,chrome_89,7,Returning_Visitor,TRUE,c_2,103.5316649,log8080,,0
4561,0,0,0,0.0 minutes,36,576.8333333 minutes,,0,0.019444444,0,0,May,4,safari_15,1,Returning_Visitor,FALSE,c_2,87.25879893,log400,,0
4562,1,5,1,25.0 minutes,81,1421.668627 minutes,1451.668627,0,0.000833333,0,0.6,May,2,edge_96.0.1054.72,3,Returning_Visitor,FALSE,c_4,96.96873115,log_100,,0
4563,0,0,0,0.0 minutes,25,,934.3666667,0.024,0.054,0,0.6,May,2,chrome_99.1.4,6,Returning_Visitor,FALSE,c_13,119.120108,log200,,0
4564,2,158,0,0.0 minutes,12,751.5 minutes,909.5,0,0.014285714,32.02714286,0,May,2,chrome_89,1,Returning_Visitor,FALSE,c_2,106.3107041,log202,,1
4565,0,0,0,0.0 minutes,16,,,0.0125,0.06875,0,0,May,2,edge_98.0.1108.84,3,Returning_Visitor,FALSE,c_4,91.79154915,log202,,0
4566,2,87,0,0.0 minutes,20,918.0833333 minutes,1005.083333,0.0075,0.010666667,0,0,May,1,safari_15,2,Returning_Visitor,FALSE,c_2,96.92623754,log200,,0
